id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD003702,CL00168,P017,2024-09-11,2,3792.83,livré,TANGER,Carte,L1,2024-12-01
CMD003703,CL00130,P002,01/12/2024,2,4199.96,OK,casablanca,Carte,L3,2024-12-01
CMD003704,CL00291,P014,2024-02-06,4,200.52,annulé,CASA,Carte,L3,2024-12-01
CMD003705,CL00020,P082,Feb 19 2024,3,4884.01,DONE,tanger,Carte,L4,2024-12-01
CMD003706,CL00982,P070,14/10/2024,4,4730.81,en_cours,Tnja,Carte,L1,2024-12-01
CMD003707,CL00752,P060,Apr 01 2024,3,2314.08,KO,TANGER,Carte,L2,2024-12-01
CMD003708,CL00433,P019,2024-05-26,3,2674.79,annulé,TANGER,Carte,L4,2024-12-01
CMD003709,CL00662,P028,Jan 04 2024,1,882.11,KO,tanger,Carte,L3,2024-12-01
CMD003710,CL00196,P025,03/01/2024,3,3034.35,annulé,tanger,Carte,L3,2024-12-01
CMD003711,CL00967,P038,2024-09-27,2,3661.35,KO,CASA,Carte,L3,2024-12-01
CMD003712,CL00472,P021,2024-09-03,3,1666.73,livré,Tnja,Carte,,2024-12-01
CMD003713,CL00710,P003,2024-10-03,1,850.2,annulé,Tnja,Carte,L1,2024-12-01
CMD003714,CL00596,P098,29/11/2024,4,2346.04,en_cours,casablanca,Carte,,2024-12-01
CMD003715,CL00395,P057,2024-08-16,2,2825.29,annulé,casablanca,Carte,L1,2024-12-01
CMD003716,CL00199,P086,Dec 25 2024,1,2717.15,annulé,Tnja,Carte,L1,2024-12-01
CMD003717,CL00241,P063,31/08/2024,4,3910.72,livré,CASA,Carte,L3,2024-12-01
CMD003718,CL00887,P017,Apr 13 2024,4,3470.85,DONE,tanger,Carte,L3,2024-12-01
CMD003719,CL00115,P092,2024-07-18,3,561.86,OK,Tnja,Carte,L4,2024-12-01
CMD003720,CL00510,P043,Nov 12 2024,3,4721.54,DONE,TNG,Carte,L4,2024-12-01
CMD003721,CL00838,P050,18/01/2024,2,2226.04,OK,casablanca,Carte,L4,2024-12-01
CMD003722,CL00952,P011,2024-03-09,3,4603.8,livré,tanger,Carte,L1,2024-12-01
CMD003723,CL00958,P087,Jan 06 2024,1,984.34,KO,TNG,Carte,L1,2024-12-01
CMD003724,CL00308,P100,Jan 31 2024,3,0.0,livré,Tnja,Carte,L2,2024-12-01
CMD003725,CL00689,P064,2024-01-21,1,2983.96,annulé,casablanca,Carte,L1,2024-12-01
CMD003726,CL00487,P092,Jul 08 2024,2,2343.8,en_cours,TNG,Carte,L3,2024-12-01
CMD003727,CL_DUB_13,P088,Nov 05 2024,2,3751.11,KO,Tnja,Carte,L2,2024-12-01
CMD003728,CL00541,P067,25/12/2024,2,3518.71,DONE,CASA,Carte,L1,2024-12-01
CMD003729,CL00744,P094,2024-04-09,4,2808.79,OK,Tnja,Carte,L3,2024-12-01
CMD003730,CL00249,P042,2024-10-27,3,645.09,annulé,TNG,Carte,L3,2024-12-01
CMD003731,CL00270,P034,2024-12-01,4,3501.8,livré,Tnja,Carte,L1,2024-12-01
CMD003732,CL00841,P057,2024-05-08,3,3867.74,OK,TANGER,Carte,L2,2024-12-01
CMD003733,CL00298,P061,Dec 15 2024,3,1708.05,livré,casablanca,Carte,L3,2024-12-01
CMD003734,CL00864,P089,07/09/2024,3,582.18,annulé,CASA,Carte,L2,2024-12-01
CMD003735,CL00171,P100,09/07/2024,2,4963.58,DONE,tanger,Carte,L3,2024-12-01
CMD003736,CL00418,P047,02/01/2024,1,1461.81,en_cours,CASA,Carte,L4,2024-12-01
CMD003737,CL00767,P001,2024-10-02,2,1040.86,livré,CASA,Carte,L4,2024-12-01
CMD003738,CL00036,P034,2024-10-12,2,2515.92,OK,tanger,Carte,L3,2024-12-01
CMD003739,CL00335,P001,2024-06-26,4,3080.98,OK,tanger,Carte,L1,2024-12-01
CMD003740,CL00310,P091,2024-10-21,3,1022.54,OK,TNG,Carte,L2,2024-12-01
CMD003741,CL00906,P005,Oct 28 2024,4,262.16,DONE,Tnja,Carte,L4,2024-12-01
CMD003742,CL00378,P037,23/11/2024,3,4984.96,annulé,CASA,Carte,L2,2024-12-01
CMD003743,CL00464,P021,Dec 25 2024,3,352.62,en_cours,tanger,Carte,L4,2024-12-01
CMD003744,CL00982,P041,Feb 01 2024,4,157.92,livré,TNG,Carte,L4,2024-12-01
CMD003745,CL00209,P050,26/09/2024,4,887.22,OK,Tnja,Carte,L3,2024-12-01
CMD003746,CL00688,P048,03/02/2024,4,4262.76,annulé,tanger,Carte,L4,2024-12-01
CMD003747,CL00865,P052,2024-01-08,4,488.85,livré,casablanca,Carte,,2024-12-01
CMD003748,CL00416,P012,Sep 15 2024,3,1275.5,KO,casablanca,Carte,L4,2024-12-01
CMD003749,CL00029,P024,21/03/2024,3,4320.2,DONE,TANGER,Carte,L2,2024-12-01
CMD003750,CL00313,P055,24/12/2024,4,2629.1,annulé,CASA,Carte,L4,2024-12-01
CMD003751,CL00601,P037,Jan 11 2024,1,3171.85,en_cours,casablanca,Carte,L3,2024-12-01
CMD003752,CL00498,P080,Mar 07 2024,1,2620.45,en_cours,CASA,Carte,L4,2024-12-01
CMD003753,CL00428,P060,20/09/2024,3,578.92,livré,casablanca,Carte,L2,2024-12-01
CMD003754,CL00078,P005,2024-04-12,2,1253.51,DONE,tanger,Carte,L4,2024-12-01
CMD003755,CL00822,P093,13/03/2024,4,4400.75,livré,CASA,Carte,L2,2024-12-01
CMD003756,CL00494,P082,Jul 05 2024,2,4686.18,annulé,TNG,Carte,L1,2024-12-01
CMD003757,CL00923,P004,2024-07-05,1,3847.25,KO,casablanca,Carte,L3,2024-12-01
CMD003758,CL00990,P087,2024-05-02,4,2619.02,DONE,TANGER,Carte,L1,2024-12-01
CMD003759,CL00474,P046,11/03/2024,4,385.72,livré,TNG,Carte,L3,2024-12-01
CMD003760,CL00813,P043,Jan 15 2024,1,1514.41,annulé,casablanca,Carte,L2,2024-12-01
CMD003761,CL00721,P040,2024-01-15,1,4460.93,en_cours,TANGER,Carte,L1,2024-12-01
CMD003762,CL00320,P026,2024-02-21,1,3644.88,livré,CASA,Carte,L1,2024-12-01
CMD003763,CL00272,P042,Jan 11 2024,3,3612.78,OK,tanger,Carte,L1,2024-12-01
CMD003764,CL00767,P073,Apr 11 2024,2,2115.44,annulé,TANGER,Carte,L2,2024-12-01
CMD003765,CL00805,P003,Apr 15 2024,4,343.53,en_cours,CASA,Carte,L2,2024-12-01
CMD003766,CL00521,P066,2024-10-23,4,377.58,DONE,TANGER,Carte,L1,2024-12-01
CMD003767,CL00829,P030,2024-10-31,3,3424.63,annulé,TANGER,Carte,L1,2024-12-01
CMD003768,CL00065,P086,2024-01-24,3,1116.68,KO,tanger,Carte,L3,2024-12-01
CMD003769,CL00822,P011,18/07/2024,2,4319.9,OK,casablanca,Carte,L2,2024-12-01
CMD003770,CL00680,P003,2024-12-28,1,752.1,KO,tanger,Carte,L4,2024-12-01
CMD003771,CL00611,P049,Feb 17 2024,1,4541.87,DONE,CASA,Carte,,2024-12-01
CMD003772,CL00895,P033,2024-04-11,4,3684.04,DONE,TANGER,Carte,L4,2024-12-01
CMD003773,CL00340,P065,24/09/2024,2,3694.94,livré,Tnja,Carte,L1,2024-12-01
CMD003774,CL00162,P090,2024-02-18,2,4171.0,annulé,Tnja,Carte,L4,2024-12-01
CMD003775,CL00119,P031,19/01/2024,1,2580.97,livré,casablanca,Carte,,2024-12-01
CMD003776,CL00325,P052,27/02/2024,2,4166.69,OK,CASA,Carte,L2,2024-12-01
CMD003777,CL00788,P073,04/11/2024,3,970.19,KO,casablanca,Carte,L1,2024-12-01
CMD003778,CL00367,P067,2024-11-22,4,4340.39,livré,CASA,Carte,L1,2024-12-01
CMD003779,CL00647,P036,Mar 10 2024,1,0.0,annulé,CASA,Carte,L2,2024-12-01
CMD003780,CL00334,P053,Mar 09 2024,1,4729.45,livré,casablanca,Carte,L1,2024-12-01
CMD003781,CL00338,P024,01/06/2024,3,3689.95,OK,TNG,Carte,L2,2024-12-01
CMD003782,CL00627,P090,Feb 16 2024,4,3630.22,OK,CASA,Carte,L2,2024-12-01
CMD003783,CL00683,P025,Oct 22 2024,2,2287.16,annulé,TANGER,Carte,L2,2024-12-01
CMD003784,CL00568,P075,05/10/2024,1,2197.02,KO,CASA,Carte,,2024-12-01
CMD003785,CL00096,P014,2024-05-27,1,4342.68,DONE,tanger,Carte,L2,2024-12-01
CMD003786,CL00523,P087,Dec 28 2024,3,2960.47,livré,TNG,Carte,L1,2024-12-01
CMD003787,CL00142,P062,15/02/2024,4,2521.69,en_cours,CASA,Carte,L1,2024-12-01
CMD003788,CL00460,P053,May 22 2024,2,4944.08,OK,Tnja,Carte,L3,2024-12-01
CMD003789,CL00761,P099,May 06 2024,2,3299.4,annulé,Tnja,Carte,L3,2024-12-01
CMD003790,CL00214,P086,01/08/2024,2,4036.16,KO,tanger,Carte,L1,2024-12-01
CMD003791,CL00220,P036,2024-12-06,3,1703.91,livré,Tnja,Carte,L1,2024-12-01
CMD003792,CL00658,P041,2024-08-09,2,827.54,KO,TANGER,Carte,L2,2024-12-01
CMD003793,CL00963,P024,15/05/2024,4,1732.84,livré,Tnja,Carte,L1,2024-12-01
CMD003794,CL00438,P093,04/09/2024,4,1773.53,livré,TANGER,Carte,L4,2024-12-01
CMD003795,CL00935,P012,2024-10-27,1,2494.94,en_cours,CASA,Carte,L1,2024-12-01
CMD003796,CL00675,P059,2024-08-24,4,2395.08,livré,TANGER,Carte,,2024-12-01
CMD003797,CL00219,P082,2024-10-07,4,3577.26,KO,CASA,Carte,L1,2024-12-01
CMD003798,CL00505,P061,22/11/2024,4,3423.1,KO,casablanca,Carte,L4,2024-12-01
CMD003799,CL00576,P019,28/10/2024,1,3445.67,DONE,TANGER,Carte,L2,2024-12-01
CMD003800,CL00080,P031,Jan 11 2024,1,1911.83,annulé,TANGER,Carte,L4,2024-12-01
CMD003801,CL00513,P100,2024-10-26,2,4542.91,DONE,CASA,Carte,L1,2024-12-01
CMD003802,CL00144,P033,Aug 12 2024,2,2022.34,KO,TANGER,Carte,L3,2024-12-01
CMD003803,CL00629,P095,31/03/2024,2,1788.97,OK,casablanca,Carte,L3,2024-12-01
CMD003804,CL00578,P092,10/09/2024,4,2438.84,DONE,CASA,Carte,L4,2024-12-01
CMD003805,CL00631,P044,01/06/2024,4,222.41,livré,CASA,Carte,L3,2024-12-01
CMD003806,CL00540,P020,2024-02-12,1,1941.88,annulé,CASA,Carte,L3,2024-12-01
CMD003807,CL00866,P082,Aug 30 2024,4,2853.23,DONE,casablanca,Carte,L1,2024-12-01
CMD003808,CL00433,P011,10/03/2024,4,869.99,en_cours,Tnja,Carte,L3,2024-12-01
CMD003809,CL00272,P066,May 31 2024,2,1797.82,en_cours,CASA,Carte,L1,2024-12-01
CMD003810,CL00650,P042,Jul 02 2024,3,3378.01,KO,CASA,Carte,L4,2024-12-01
CMD003811,CL00399,P003,Aug 11 2024,3,1142.46,en_cours,casablanca,Carte,L3,2024-12-01
CMD003812,CL00067,P095,Feb 20 2024,4,3048.47,annulé,TANGER,Carte,L4,2024-12-01
CMD003813,CL00352,P002,13/07/2024,-2,2074.46,en_cours,Tnja,Carte,L3,2024-12-01
CMD003814,CL00141,P082,02/10/2024,1,2088.06,livré,Tnja,Carte,L2,2024-12-01
CMD003815,CL00906,P050,Apr 04 2024,4,1740.53,annulé,Tnja,Carte,L3,2024-12-01
CMD003816,CL00630,P003,30/07/2024,3,3909.71,en_cours,TNG,Carte,L4,2024-12-01
CMD003817,CL00715,P047,02/05/2024,3,2967.35,annulé,TNG,Carte,L4,2024-12-01
CMD003818,CL00664,P002,2024-06-16,2,1572.39,OK,casablanca,Carte,L3,2024-12-01
CMD003819,CL00022,P009,Jan 18 2024,2,1690.12,livré,CASA,Carte,L3,2024-12-01
CMD003820,CL00761,P066,04/05/2024,2,4066.81,KO,TANGER,Carte,,2024-12-01
CMD003821,CL00282,P011,01/12/2024,4,678.86,annulé,CASA,Carte,L1,2024-12-01
CMD003822,CL00081,P018,Sep 04 2024,4,2341.86,DONE,TANGER,Carte,L2,2024-12-01
CMD003823,CL00816,P064,18/03/2024,3,4970.7,annulé,Tnja,Carte,L4,2024-12-01
CMD003824,CL00124,P048,10/08/2024,2,2290.47,annulé,casablanca,Carte,L4,2024-12-01
CMD003825,CL00738,P028,Apr 30 2024,2,1399.32,annulé,CASA,Carte,L3,2024-12-01
CMD003826,CL00852,P005,Sep 17 2024,2,3408.83,en_cours,Tnja,Carte,L3,2024-12-01
CMD003827,CL00570,P074,2024-07-21,3,3446.69,KO,CASA,Carte,L2,2024-12-01
CMD003828,CL00077,P020,Mar 15 2024,1,741.42,OK,casablanca,Carte,L4,2024-12-01
CMD003829,CL00623,P065,30/05/2024,4,3545.33,OK,TANGER,Carte,L2,2024-12-01
CMD003830,CL00782,P038,2024-04-30,4,3292.39,en_cours,CASA,Carte,L1,2024-12-01
CMD003831,CL00700,P048,01/07/2024,1,1037.97,en_cours,tanger,Carte,L2,2024-12-01
CMD003832,CL00107,P030,01/01/2024,3,2914.18,annulé,tanger,Carte,,2024-12-01
CMD003833,CL00359,P063,2024-12-29,1,852.1,en_cours,tanger,Carte,L4,2024-12-01
CMD003834,CL00789,P040,2024-10-30,4,1417.77,DONE,casablanca,Carte,L4,2024-12-01
CMD003835,CL00176,P017,2024-11-29,2,3142.55,livré,CASA,Carte,L3,2024-12-01
CMD003836,CL00085,P016,2024-05-03,-2,4897.59,annulé,Tnja,Carte,L3,2024-12-01
CMD003837,CL00931,P010,04/01/2024,2,1863.78,en_cours,Tnja,Carte,L4,2024-12-01
CMD003838,CL00642,P096,Sep 24 2024,2,3226.14,KO,CASA,Carte,L1,2024-12-01
CMD003839,CL00503,P054,22/03/2024,4,822.82,OK,Tnja,Carte,,2024-12-01
CMD003840,CL_DUB_1,P050,May 31 2024,4,1695.15,livré,TANGER,Carte,L4,2024-12-01
CMD003841,CL00718,P008,01/06/2024,3,766.84,livré,TNG,Carte,L3,2024-12-01
CMD003842,CL00713,P029,27/11/2024,2,1353.47,en_cours,tanger,Carte,L1,2024-12-01
CMD003843,CL00740,P081,2024-04-03,2,2370.89,DONE,Tnja,Carte,L4,2024-12-01
CMD003844,CL00990,P051,Aug 19 2024,4,830.24,DONE,Tnja,Carte,L3,2024-12-01
CMD003845,CL00261,P055,2024-06-03,4,1986.34,OK,Tnja,Carte,L3,2024-12-01
CMD003846,CL00942,P047,2024-06-26,4,859.51,livré,TANGER,Carte,L4,2024-12-01
CMD003847,CL00376,P014,07/10/2024,2,1668.15,OK,casablanca,Carte,L1,2024-12-01
CMD003848,CL00767,P070,2024-02-11,2,4010.19,en_cours,tanger,Carte,L4,2024-12-01
CMD003849,CL00661,P048,01/02/2024,4,1032.08,KO,casablanca,Carte,L2,2024-12-01
CMD003850,CL00540,P074,Jul 19 2024,1,2024.84,DONE,CASA,Carte,L3,2024-12-01
CMD003851,CL00305,P021,27/12/2024,1,4916.43,en_cours,Tnja,Carte,L3,2024-12-01
CMD003852,CL00459,P005,2024-07-14,4,4324.69,KO,TANGER,Carte,,2024-12-01
CMD003853,CL00400,P042,06/06/2024,3,2640.03,livré,CASA,Carte,L3,2024-12-01
CMD003854,CL00853,P050,30/11/2024,1,3066.8,livré,TANGER,Carte,L3,2024-12-01
CMD003855,CL00484,P059,Dec 27 2024,3,371.15,OK,CASA,Carte,L3,2024-12-01
CMD003856,CL00117,P093,03/09/2024,1,4042.49,OK,CASA,Carte,L1,2024-12-01
CMD003857,CL00213,P099,Aug 15 2024,2,349.71,DONE,CASA,Carte,L3,2024-12-01
CMD003858,CL00339,P030,Aug 18 2024,3,2043.32,en_cours,tanger,Carte,L2,2024-12-01
CMD003859,CL00132,P030,Jan 21 2024,3,2998.47,OK,TNG,Carte,L2,2024-12-01
CMD003860,CL00058,P021,2024-10-15,1,3268.54,KO,TNG,Carte,,2024-12-01
CMD003861,CL00498,P038,27/10/2024,2,2483.73,livré,TANGER,Carte,L1,2024-12-01
CMD003862,CL00860,P072,25/01/2024,4,1899.1,DONE,tanger,Carte,,2024-12-01
CMD003863,CL00806,P002,03/06/2024,2,1265.19,KO,CASA,Carte,L4,2024-12-01
CMD003864,CL00664,P049,Jul 17 2024,2,676.92,OK,Tnja,Carte,L4,2024-12-01
CMD003865,CL00353,P007,2024-08-15,4,1109.94,KO,TNG,Carte,L4,2024-12-01
CMD003866,CL00754,P094,Jan 03 2024,1,1344.71,livré,Tnja,Carte,L3,2024-12-01
CMD003867,CL_DUB_25,P088,2024-10-13,4,1676.61,livré,Tnja,Carte,,2024-12-01
CMD003868,CL00124,P056,17/06/2024,4,4204.14,en_cours,TNG,Carte,L1,2024-12-01
CMD003869,CL00693,P088,18/03/2024,1,1760.82,en_cours,Tnja,Carte,,2024-12-01
CMD003870,CL00076,P042,Dec 06 2024,1,108.98,DONE,tanger,Carte,L1,2024-12-01
CMD003871,CL00838,P005,Jan 12 2024,4,3001.1,DONE,TANGER,Carte,L2,2024-12-01
CMD003872,CL00331,P043,11/12/2024,4,185.67,OK,casablanca,Carte,L4,2024-12-01
CMD003873,CL00403,P061,06/10/2024,4,1152.33,livré,TNG,Carte,L1,2024-12-01
CMD003874,CL00857,P008,2024-03-23,2,3538.95,en_cours,Tnja,Carte,L2,2024-12-01
CMD003875,CL00486,P073,Jan 20 2024,3,271.42,KO,tanger,Carte,,2024-12-01
CMD003876,CL00150,P067,02/01/2024,1,2898.16,DONE,CASA,Carte,L2,2024-12-01
CMD003877,CL00009,P067,24/05/2024,1,375.8,DONE,CASA,Carte,L3,2024-12-01
CMD003878,CL00403,P085,2024-08-15,1,4339.79,DONE,Tnja,Carte,L3,2024-12-01
CMD003879,CL00105,P016,Jun 05 2024,1,1566.54,en_cours,CASA,Carte,L3,2024-12-01
CMD003880,CL00028,P022,21/10/2024,4,3870.1,livré,casablanca,Carte,L1,2024-12-01
CMD003881,CL00754,P028,Aug 29 2024,2,3285.11,OK,TANGER,Carte,L1,2024-12-01
CMD003882,CL00567,P085,2024-08-08,4,2515.43,en_cours,Tnja,Carte,L2,2024-12-01
CMD003883,CL00187,P040,Feb 29 2024,1,2800.73,en_cours,CASA,Carte,L4,2024-12-01
CMD003884,CL00522,P005,Aug 07 2024,4,319.05,annulé,Tnja,Carte,L1,2024-12-01
CMD003885,CL00856,P072,2024-11-07,2,4554.55,en_cours,TNG,Carte,L1,2024-12-01
CMD003886,CL_DUB_29,P005,Jul 03 2024,1,1489.01,OK,TANGER,Carte,L4,2024-12-01
CMD003887,CL00862,P001,2024-08-04,1,1446.69,livré,TANGER,Carte,L1,2024-12-01
CMD003888,CL00741,P099,2024-08-16,1,3535.54,en_cours,CASA,Carte,L3,2024-12-01
CMD003889,CL00280,P075,2024-01-05,2,414.23,KO,CASA,Carte,L4,2024-12-01
CMD003890,CL00365,P013,06/10/2024,3,0.0,OK,tanger,Carte,L2,2024-12-01
CMD003891,CL00487,P072,Oct 28 2024,4,1839.4,livré,CASA,Carte,L4,2024-12-01
CMD003892,CL00882,P089,Aug 08 2024,3,2194.22,annulé,tanger,Carte,L3,2024-12-01
CMD003893,CL00458,P008,Feb 24 2024,3,390.25,livré,tanger,Carte,L3,2024-12-01
CMD003894,CL00963,P048,2024-04-01,4,4196.3,OK,TNG,Carte,L3,2024-12-01
CMD003895,CL00080,P071,26/07/2024,2,1191.2,OK,casablanca,Carte,L3,2024-12-01
CMD003896,CL00941,P078,19/06/2024,1,3283.02,en_cours,TNG,Carte,L2,2024-12-01
CMD003897,CL00173,P087,03/09/2024,2,1545.66,KO,tanger,Carte,L1,2024-12-01
CMD003898,CL00248,P056,Nov 20 2024,2,2594.92,OK,tanger,Carte,,2024-12-01
CMD003899,CL00227,P025,Oct 31 2024,1,1308.95,en_cours,tanger,Carte,,2024-12-01
CMD003900,CL00359,P026,28/08/2024,2,2768.07,livré,Tnja,Carte,L3,2024-12-01
CMD003901,CL00021,P062,2024-07-25,2,3614.54,livré,TNG,Carte,L4,2024-12-01
CMD003902,CL00528,P074,Feb 23 2024,4,3221.96,annulé,CASA,Carte,,2024-12-01
CMD003903,CL00201,P018,12/05/2024,1,147.93,livré,Tnja,Carte,L3,2024-12-01
CMD003904,CL00945,P057,Nov 08 2024,4,749.63,livré,tanger,Carte,L3,2024-12-01
CMD003905,CL00618,P074,13/05/2024,4,4676.07,OK,Tnja,Carte,L4,2024-12-01
CMD003906,CL00617,P005,Jul 29 2024,4,4683.64,KO,tanger,Carte,L4,2024-12-01
CMD003907,CL00656,P006,14/05/2024,2,3517.89,livré,Tnja,Carte,L4,2024-12-01
CMD003908,CL00682,P063,20/01/2024,1,3479.7,annulé,TNG,Carte,L2,2024-12-01
CMD003909,CL00242,P049,2024-03-18,3,3344.61,annulé,tanger,Carte,L4,2024-12-01
CMD003910,CL00598,P035,Dec 02 2024,1,4246.15,DONE,TNG,Carte,L2,2024-12-01
CMD003911,CL00277,P041,29/10/2024,2,3545.47,OK,TNG,Carte,L1,2024-12-01
CMD003912,CL00950,P063,Jul 17 2024,2,112.91,DONE,casablanca,Carte,L3,2024-12-01
CMD003913,CL00192,P047,2024-05-23,3,3691.67,KO,tanger,Carte,L4,2024-12-01
CMD003914,CL00421,P092,Mar 06 2024,3,1407.89,annulé,CASA,Carte,L1,2024-12-01
CMD003915,CL00230,P011,04/05/2024,2,1522.54,KO,CASA,Carte,L4,2024-12-01
CMD003916,CL00295,P043,Nov 28 2024,2,1567.06,en_cours,CASA,Carte,L4,2024-12-01
CMD003917,CL00031,P015,Nov 30 2024,4,4740.62,livré,casablanca,Carte,L2,2024-12-01
CMD003918,CL00282,P019,2024-10-04,3,1135.04,DONE,Tnja,Carte,L3,2024-12-01
CMD003919,CL00499,P038,2024-12-06,1,3284.72,OK,TANGER,Carte,L1,2024-12-01
CMD003920,CL00535,P070,Aug 11 2024,3,151.17,KO,tanger,Carte,,2024-12-01
CMD003921,CL00172,P075,Aug 01 2024,2,2622.86,KO,TNG,Carte,L1,2024-12-01
CMD003922,CL00454,P007,2024-04-26,3,821.73,OK,CASA,Carte,L3,2024-12-01
CMD003923,CL00221,P006,Feb 06 2024,1,762.45,KO,TANGER,Carte,L4,2024-12-01
CMD003924,CL00816,P073,22/12/2024,2,3817.52,annulé,CASA,Carte,L2,2024-12-01
CMD003925,CL00983,P075,18/03/2024,3,1461.16,KO,tanger,Carte,L4,2024-12-01
CMD003926,CL00697,P082,03/01/2024,2,1641.93,annulé,tanger,Carte,L2,2024-12-01
CMD003927,CL00037,P030,2024-06-06,3,1140.12,KO,TNG,Carte,L3,2024-12-01
CMD003928,CL00082,P035,Apr 30 2024,4,0.0,annulé,CASA,Carte,L4,2024-12-01
CMD003929,CL00512,P078,28/08/2024,3,2262.84,OK,CASA,Carte,L1,2024-12-01
CMD003930,CL00957,P036,2024-06-15,4,0.0,annulé,TNG,Carte,L4,2024-12-01
CMD003931,CL00388,P099,Apr 29 2024,1,2931.09,OK,casablanca,Carte,L2,2024-12-01
CMD003932,CL00317,P034,01/08/2024,4,862.44,DONE,CASA,Carte,L4,2024-12-01
CMD003933,CL00289,P035,Mar 12 2024,1,4641.4,DONE,CASA,Carte,L3,2024-12-01
CMD003934,CL00999,P095,Apr 27 2024,3,4218.64,en_cours,casablanca,Carte,L1,2024-12-01
CMD003935,CL00143,P094,2024-02-09,4,2595.1,OK,Tnja,Carte,L3,2024-12-01
CMD003936,CL00654,P062,20/11/2024,2,2570.79,livré,TNG,Carte,L1,2024-12-01
CMD003937,CL00549,P056,2024-10-02,1,4350.44,DONE,TNG,Carte,L4,2024-12-01
CMD003938,CL00396,P027,2024-01-06,2,1271.53,annulé,casablanca,Carte,L4,2024-12-01
CMD003939,CL00104,P065,17/03/2024,4,3482.83,DONE,tanger,Carte,L3,2024-12-01
CMD003940,CL00985,P045,07/02/2024,2,3250.13,livré,TANGER,Carte,L2,2024-12-01
CMD003941,CL00571,P029,16/12/2024,3,2320.88,OK,casablanca,Carte,,2024-12-01
CMD003942,CL00270,P038,2024-01-24,1,3048.14,KO,TNG,Carte,L4,2024-12-01
CMD003943,CL00580,P021,14/04/2024,2,967.4,en_cours,TANGER,Carte,L4,2024-12-01
CMD003944,CL00479,P099,Apr 02 2024,3,4949.44,annulé,casablanca,Carte,L4,2024-12-01
CMD003945,CL00843,P063,11/06/2024,2,2381.97,DONE,Tnja,Carte,L2,2024-12-01
CMD003946,CL00206,P068,2024-09-13,2,479.87,DONE,TANGER,Carte,L4,2024-12-01
CMD003947,CL00811,P054,Sep 06 2024,4,3383.8,livré,tanger,Carte,L2,2024-12-01
CMD003948,CL00212,P023,Aug 02 2024,1,1609.59,KO,CASA,Carte,L2,2024-12-01
CMD003949,CL00109,P030,2024-08-14,3,616.77,livré,tanger,Carte,L4,2024-12-01
CMD003950,CL00019,P034,23/08/2024,1,3646.77,livré,TNG,Carte,L4,2024-12-01
CMD003951,CL00875,P080,2024-06-09,3,3471.65,en_cours,TNG,Carte,L1,2024-12-01
CMD003952,CL00888,P060,03/12/2024,1,900.18,livré,casablanca,Carte,L3,2024-12-01
CMD003953,CL00598,P027,2024-03-12,2,3260.35,OK,CASA,Carte,L2,2024-12-01
CMD003954,CL00086,P084,26/06/2024,3,1522.58,livré,casablanca,Carte,L1,2024-12-01
CMD003955,CL00737,P045,2024-04-17,4,4375.55,annulé,casablanca,Carte,L4,2024-12-01
CMD003956,CL00730,P065,2024-05-07,3,1285.59,OK,Tnja,Carte,L1,2024-12-01
CMD003957,CL00277,P033,2024-04-16,1,4862.6,livré,tanger,Carte,L4,2024-12-01
CMD003958,CL00515,P034,Jul 03 2024,4,3437.89,annulé,TANGER,Carte,L1,2024-12-01
CMD003959,CL00893,P081,2024-12-16,4,3558.49,en_cours,TNG,Carte,L4,2024-12-01
CMD003960,CL00251,P022,2024-12-16,-2,4941.34,OK,tanger,Carte,L3,2024-12-01
CMD003961,CL00195,P084,08/05/2024,2,1965.29,OK,CASA,Carte,L1,2024-12-01
CMD003962,CL00508,P061,03/07/2024,1,3118.27,KO,Tnja,Carte,L1,2024-12-01
CMD003963,CL00401,P057,Jan 11 2024,2,452.22,annulé,Tnja,Carte,L1,2024-12-01
CMD003964,CL00508,P044,May 19 2024,1,3214.22,DONE,tanger,Carte,L1,2024-12-01
CMD003965,CL00650,P086,Aug 15 2024,3,3814.95,KO,casablanca,Carte,,2024-12-01
CMD003966,CL00421,P051,2024-04-05,4,3535.93,DONE,TANGER,Carte,L2,2024-12-01
CMD003967,CL00958,P034,Sep 04 2024,3,3520.61,KO,casablanca,Carte,L3,2024-12-01
CMD003968,CL00379,P054,May 12 2024,2,3772.85,en_cours,TANGER,Carte,L4,2024-12-01
CMD003969,CL00223,P035,04/08/2024,3,620.85,DONE,TNG,Carte,L1,2024-12-01
CMD003970,CL00731,P067,Nov 11 2024,3,4051.53,en_cours,tanger,Carte,L4,2024-12-01
CMD003971,CL00618,P088,2024-01-30,3,3909.99,OK,tanger,Carte,,2024-12-01
CMD003972,CL00400,P004,2024-08-06,4,4011.12,KO,TNG,Carte,L4,2024-12-01
CMD003973,CL00459,P016,2024-12-22,2,4721.85,DONE,CASA,Carte,L3,2024-12-01
CMD003974,CL00509,P066,03/03/2024,2,2307.39,livré,tanger,Carte,L1,2024-12-01
CMD003975,CL00500,P044,15/12/2024,3,3161.35,DONE,TANGER,Carte,L1,2024-12-01
CMD003976,CL00733,P091,12/10/2024,4,2793.68,livré,TANGER,Carte,L4,2024-12-01
CMD003977,CL00234,P021,09/02/2024,1,4875.62,livré,tanger,Carte,L4,2024-12-01
