id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD000031,C00719,P032,Feb 25 2022,8,870.84,livre,fes,carte_bancaire,L024,2022-03-04
CMD000531,C00336,P007,Jun 24 2022,7,13838.49,livre,casablanca,virement,L024,2022-06-29
CMD004425,C00285,P002,20/09/2022,2,9636.75,retourne,fes,cash,L021,2022-09-29
CMD000429,C00755,P006,May 26 2024,5,19830.14,en_cours,rabat,virement,L001,
CMD000247,C00041,P022,Jun 19 2023,10,938.32,KO,AGADIR,carte_bancaire,L015,
CMD002196,C01175,P008,25/03/2023,8,11419.66,annule,Marrakesh,cmi,L020,
CMD002244,C00872,P019,2022-09-16,2,1465.73,DONE,TNG,cash,L020,2022-09-23
CMD004846,C00194,P016,Oct 11 2023,10,1338.8,LIVRE,MARRAKECH,cash,L018,2023-10-15
CMD001608,C00437,P028,Nov 04 2023,1,212.81,KO,Tanger,cmi,L002,
CMD000166,C00127,P022,18/03/2022,1,829.64,livré,CASABLANCA,cash,L027,2022-03-21
CMD001161,C00064,P003,2022-08-03,1,5306.55,retourné,Fez,virement,L016,2022-08-14
CMD004220,C00222,P023,20/07/2023,4,2632.61,OK,MARRAKECH,carte_bancaire,L010,2023-07-21
CMD001405,C00332,P019,Sep 03 2023,6,1597.03,retourné,MEKNES,carte_bancaire,L003,2023-09-09
CMD002541,C00192,P006,25/01/2023,3,19946.36,livré,Mrakch,carte_bancaire,L001,2023-01-31
CMD003894,C01152,P019,2023-09-14,9,1420.96,annule,CAS,carte_bancaire,L012,
CMD000339,C00753,P013,30/05/2024,4,2035.09,annule,Agadir,wafacash,L013,
CMD002687,C00402,P031,24/03/2022,6,1062.12,annule,Tnja,wafacash,L004,
CMD002718,C00239,P032,Apr 21 2024,5,1023.06,livre,marrakech,cmi,L010,2024-04-22
CMD002431,C00110,P027,31/01/2023,1,315.48,annulé,Meknès,cmi,L007,
CMD002186,C00133,P019,12/01/2023,10,1540.3,DONE,AGADIR,cash,L002,2023-01-19
CMD001038,C01046,P031,Feb 14 2022,9,1089.23,livré,tanger,virement,L016,2022-02-20
CMD002276,C00502,P032,25/02/2023,4,863.4,annulé,Marrakesh,wafacash,L015,
CMD001661,C00696,P002,May 07 2024,5,9328.46,livré,marrakech,cmi,L029,2024-05-08
CMD004124,C00972,P008,27/09/2023,6,10723.81,en_cours,Tanger,wafacash,L027,
CMD004307,C01192,P007,Sep 19 2022,8,14649.68,retourne,CAS,virement,L027,2022-09-24
CMD004926,C01000,P020,Dec 15 2022,2,325.82,annulé,TANGER,carte_bancaire,L007,
CMD000104,C01097,P027,2022-02-03,5,354.52,annulé,FES,cash,L018,
CMD004936,C00721,P002,Aug 03 2024,2,10176.83,annule,marrakech,wafacash,L028,
CMD001900,C00033,P011,Jun 07 2023,10,2926.3,en_cours,marrakech,cash,L026,
CMD001247,C01019,P021,04/01/2024,2,473.09,retourné,Casa,cash,L021,2024-01-17
CMD003977,C01049,P031,Mar 09 2023,4,886.38,livré,AGADIR,cmi,L016,2023-03-10
CMD000771,C00280,P016,09/01/2023,2,1426.16,livré,marrakech,wafacash,L025,2023-01-16
CMD003794,C00352,P026,2023-03-21,2,217.76,OK,rabat,cmi,L009,2023-03-27
CMD002716,C00474,P009,2022-04-25,2,11541.81,KO,casablanca,wafacash,L006,
CMD000546,C00208,P025,18/08/2023,10,794.27,annule,Casa,cmi,L015,
CMD003022,C00464,P024,23/11/2022,1,1293.74,livré,Fez,cmi,L022,2022-11-28
CMD004885,C00188,P029,12/05/2022,1,320.88,livré,MEKNES,wafacash,L006,2022-05-18
CMD002551,C00474,P004,07/03/2024,1,4969.01,DONE,Marrakesh,carte_bancaire,L009,2024-03-13
CMD002470,C00197,P014,17/12/2023,8,856.1,LIVRE,marrakech,cash,L016,2023-12-19
CMD004821,C00693,P013,08/07/2023,4,2319.51,LIVRE,Rabat,wafacash,L019,2023-07-10
CMD000813,C01108,P003,2024-07-15,7,5159.08,livré,rabat,cmi,L018,2024-07-20
CMD000155,C00083,P028,Aug 15 2024,10,202.09,livré,Rabat,virement,L003,2024-08-18
CMD002219,C01009,P019,2024-11-17,8,1542.57,retourne,Mrakch,wafacash,L008,2024-11-22
CMD002351,C00350,P003,Dec 09 2023,5,5620.08,en_cours,meknes,cmi,L028,
CMD000435,C00426,P020,Feb 20 2023,2,282.72,livre,CASABLANCA,carte_bancaire,L022,2023-02-26
CMD002563,C00948,P001,12/10/2024,9,13618.74,en_cours,TANGER,cash,L010,
CMD003494,C00909,P027,Oct 09 2023,3,322.67,LIVRE,fes,virement,L015,2023-10-14
CMD003104,C00264,P021,21/03/2024,10,460.49,DONE,Casablanca,wafacash,L004,2024-03-28
CMD000365,C01159,P023,May 02 2022,7,2561.25,livré,TANGER,virement,L007,2022-05-09
CMD004788,C00730,P009,Nov 29 2024,9,12255.59,livré,CASABLANCA,carte_bancaire,L022,2024-12-06
CMD001642,C01126,P031,2024-06-27,5,990.63,livre,Rabat,wafacash,L003,2024-06-30
CMD003479,C00626,P008,25/07/2023,4,13441.48,livré,meknes,carte_bancaire,L019,2023-07-30
CMD003144,C01181,P024,2023-05-17,2,1314.34,livré,TNG,wafacash,L019,2023-05-18
CMD003027,C00026,P018,14/04/2022,10,631.85,livre,Tanger,virement,L027,2022-04-20
CMD002463,C01144,P028,Dec 31 2022,5,200.67,annulé,marrakech,virement,L004,
CMD004729,C00691,P025,2022-01-23,4,874.35,livré,fes,cmi,L011,2022-01-29
CMD003164,C00880,P014,Mar 27 2024,9,781.57,annulé,CASABLANCA,wafacash,L014,
CMD004809,C00161,P017,2022-03-21,8,369.97,annule,Casablanca,carte_bancaire,L005,
CMD002535,C00912,P014,2023-06-07,8,828.98,OK,RABAT,virement,L027,2023-06-10
CMD001835,C00871,P027,21/03/2023,4,382.63,LIVRE,TNG,wafacash,L007,2023-03-27
CMD004856,C00549,P023,27/01/2024,7,2747.95,OK,Casa,wafacash,L001,2024-02-01
CMD001132,C00338,P001,2022-08-15,3,11730.52,DONE,Mrakch,wafacash,L018,2022-08-21
CMD001345,C01119,P017,2023-04-26,8,363.36,OK,FES,carte_bancaire,L016,2023-04-28
CMD000387,C00469,P009,Nov 15 2022,2,11660.85,livre,Fez,cash,L030,2022-11-21
CMD001950,C00601,P020,2024-06-04,6,315.79,livré,tanger,virement,L012,2024-06-06
CMD000103,C00809,P017,2022-01-09,1,421.1,livré,Rabat,carte_bancaire,L003,2022-01-16
CMD002081,C00593,P006,2022-09-17,6,19932.4,retourne,AGADIR,wafacash,L021,2022-09-22
CMD001495,C00952,P015,Jun 19 2024,9,1312.55,LIVRE,meknes,carte_bancaire,L014,2024-06-24
CMD001792,C01168,P027,2022-03-19,4,325.26,KO,meknes,wafacash,L015,
CMD000010,C00525,P022,Feb 05 2023,5,910.34,annulé,tanger,cmi,L021,
CMD003016,C00611,P025,14/10/2023,9,965.32,livre,Casa,carte_bancaire,L018,2023-10-17
CMD004702,C00289,P026,2024-10-26,2,198.14,annulé,Marrakesh,virement,L028,
CMD000256,C00840,P030,13/10/2022,10,90.63,livré,Tnja,cmi,L005,2022-10-15
CMD000037,C00049,P029,2024-10-13,7,293.41,OK,RABAT,wafacash,L016,2024-10-14
CMD001607,C01081,P014,2023-09-10,5,718.36,livré,Casa,virement,L025,2023-09-13
CMD002134,C01189,P003,15/10/2023,10,5214.77,DONE,CASABLANCA,carte_bancaire,,2023-10-19
CMD000889,C00887,P029,2023-12-14,7,281.36,annule,Casablanca,cash,L006,
CMD002118,C00277,P005,2022-08-24,6,8931.4,en_cours,rabat,carte_bancaire,L009,
CMD002398,C00465,P024,2024-04-02,5,1034.68,livre,CASABLANCA,cmi,L003,2024-04-08
CMD004565,C00517,P021,Nov 16 2022,6,437.78,OK,Agadir,wafacash,L027,2022-11-19
CMD002721,C00142,P032,2023-02-10,10,929.38,KO,agadir,wafacash,L023,
CMD002659,C00924,P019,Jul 10 2023,5,1471.33,en_cours,CASABLANCA,carte_bancaire,L029,
CMD003142,C01163,P029,22/04/2024,3,301.74,retourne,CASABLANCA,virement,L011,2024-05-01
CMD001665,C01085,P019,17/10/2023,7,1580.58,annulé,FES,virement,L028,
CMD001080,C00115,P016,Oct 25 2023,8,1160.15,DONE,Meknès,virement,L026,2023-10-26
CMD004387,C00478,P029,07/01/2022,2,314.88,KO,casablanca,wafacash,L021,
CMD001287,C01196,P018,2024-11-07,2,751.11,livré,Rabat,carte_bancaire,,2024-11-08
CMD004607,C00118,P025,17/04/2024,9,781.52,retourne,CASABLANCA,wafacash,L013,2024-04-22
CMD002568,C00949,P006,2024-11-11,4,20451.35,retourne,Rabat,wafacash,L011,2024-11-21
CMD004090,C00234,P012,2024-04-24,5,2741.48,livré,MARRAKECH,cmi,L024,2024-04-30
CMD003967,C00223,P006,2022-10-06,3,20317.9,annule,Tnja,wafacash,L022,
CMD001196,C01196,P024,2023-09-05,7,1050.68,livré,Marrakesh,wafacash,L010,2023-09-09
CMD004031,C00866,P019,2023-12-13,3,1375.67,en_cours,TNG,cash,L025,
CMD000530,C00076,P008,2022-04-09,9,11337.11,livré,fes,cash,L022,2022-04-15
CMD002997,C00056,P017,19/01/2024,7,372.5,retourné,Marrakesh,cash,L020,2024-01-26
CMD003461,C00585,P031,Dec 04 2022,5,881.45,livré,RABAT,cash,L028,2022-12-11
CMD003714,C01139,P030,Jul 04 2023,1,81.7,KO,TANGER,wafacash,L025,
CMD003128,C00879,P015,Oct 01 2024,5,1263.91,livré,Casablanca,carte_bancaire,L024,2024-10-03
CMD002205,C00938,P019,2022-11-06,5,1502.96,retourné,TANGER,cash,L012,2022-11-19
CMD003535,C00292,P009,2022-05-31,9,11707.38,annule,Tnja,cash,L002,
CMD000076,C00792,P028,Jun 09 2022,6,196.59,livré,Marrakesh,carte_bancaire,L007,2022-06-12
CMD004483,C00281,P006,Jul 03 2024,2,17545.32,livré,Fès,carte_bancaire,L012,2024-07-08
CMD002909,C00290,P020,Mar 02 2022,3,292.65,retourné,Fès,virement,L004,2022-03-15
CMD001353,C00838,P022,Sep 24 2022,6,773.86,livré,Casa,carte_bancaire,L005,2022-10-01
CMD000102,C01172,P015,2023-10-08,4,1201.67,en_cours,TNG,cash,L019,
CMD000331,C00102,P014,Dec 10 2022,1,682.13,livré,casablanca,carte_bancaire,,2022-12-16
CMD004302,C00952,P019,11/03/2023,5,1621.62,retourné,Mrakch,virement,L018,2023-03-18
CMD002350,C00362,P024,20/09/2024,4,1267.57,livre,MEKNES,carte_bancaire,L022,2024-09-25
CMD003245,C00849,P003,2023-03-02,7,5447.63,livré,TANGER,carte_bancaire,L028,2023-03-05
CMD001915,C00131,P032,17/03/2022,1,1061.31,livre,MARRAKECH,carte_bancaire,L001,2022-03-18
CMD000084,C01022,P026,16/04/2022,5,209.4,retourne,Tanger,wafacash,L026,2022-04-22
CMD004932,C00583,P010,2024-04-28,8,14231.58,annule,agadir,virement,L010,
CMD001108,C01102,P014,18/07/2022,5,869.83,livré,fes,carte_bancaire,L007,2022-07-23
CMD003895,C01179,P023,2023-12-13,8,2664.36,LIVRE,Fez,cmi,L019,2023-12-18
CMD000045,C00261,P031,2024-11-09,3,979.33,annulé,meknes,carte_bancaire,L001,
CMD001632,C00440,P014,Feb 03 2024,8,851.06,DONE,marrakech,wafacash,,2024-02-10
CMD003623,C00027,P003,2024-07-29,3,5997.82,livré,Marrakesh,cmi,L001,2024-07-31
CMD003636,C00258,P029,Nov 03 2022,9,283.9,retourne,Tnja,cmi,L025,2022-11-10
CMD001364,C00077,P028,2024-08-04,2,202.89,livré,TNG,carte_bancaire,L028,2024-08-06
CMD002604,C00856,P023,Jun 09 2022,7,2537.65,en_cours,marrakech,carte_bancaire,L026,
CMD003446,C00500,P026,Sep 18 2022,4,226.28,LIVRE,Marrakesh,carte_bancaire,L023,2022-09-25
CMD000775,C00378,P028,05/11/2022,8,192.38,livré,TANGER,cmi,L017,2022-11-11
CMD001913,C00980,P025,Dec 11 2022,1,907.02,livre,Fez,cmi,,2022-12-15
CMD000854,C00077,P003,Oct 17 2023,10,5588.14,livré,RABAT,cmi,L001,2023-10-18
CMD003643,C00273,P008,2024-01-11,6,11649.05,KO,casablanca,cmi,L019,
CMD004982,C00034,P031,11/02/2022,6,867.2,LIVRE,rabat,cash,L009,2022-02-13
CMD004869,C01080,P029,12/12/2022,2,314.76,livré,agadir,carte_bancaire,L025,2022-12-17
CMD003516,C00503,P005,2022-03-24,10,8576.35,en_cours,meknes,virement,L002,
CMD001370,C00597,P017,2024-05-01,6,371.47,OK,CAS,cmi,L028,2024-05-06
CMD003919,C00127,P002,Jul 09 2023,9,10162.49,annulé,Meknès,cash,L003,
CMD002272,C01138,P012,21/04/2023,6,2705.47,OK,fes,virement,L019,2023-04-26
CMD001985,C00909,P015,28/08/2023,9,1395.07,LIVRE,marrakech,cmi,,2023-09-03
CMD003289,C00246,P016,2024-10-15,8,1183.27,retourne,agadir,cmi,L015,2024-10-26
CMD003007,C00187,P032,Apr 03 2023,6,907.25,annule,casablanca,cash,,
CMD001703,C00789,P025,08/05/2022,10,951.41,livre,Marrakesh,carte_bancaire,L002,2022-05-12
CMD001281,C00971,P009,09/11/2022,8,12570.63,annulé,Agadir,virement,,
CMD001268,C00340,P009,27/05/2023,4,11059.99,LIVRE,Rabat,cmi,L028,2023-05-28
CMD004937,C00889,P004,12/09/2024,4,4530.81,livré,MEKNES,carte_bancaire,,2024-09-14
CMD001100,C01096,P028,2022-12-24,2,186.79,livré,TANGER,wafacash,L002,2022-12-27
CMD001904,C00399,P016,2023-07-08,2,1389.13,livré,RABAT,cmi,L009,2023-07-14
CMD002124,C00601,P026,2024-05-17,3,241.37,livré,TNG,virement,L004,2024-05-22
CMD000769,C00274,P021,07/05/2023,7,535.9,annulé,Rabat,wafacash,L021,
CMD001821,C01101,P032,19/12/2024,9,1097.92,annulé,RABAT,virement,L005,
CMD004882,C00268,P029,2022-10-04,8,267.94,livre,Agadir,carte_bancaire,,2022-10-10
CMD001827,C00650,P005,Jul 16 2024,9,9753.2,OK,TANGER,cash,L013,2024-07-20
CMD004752,C00737,P032,07/12/2022,2,898.54,LIVRE,Marrakesh,cmi,L029,2022-12-10
CMD000631,C00608,P005,2023-09-10,6,10178.28,DONE,TNG,cash,L011,2023-09-13
CMD001820,C01025,P022,Oct 14 2022,5,836.22,livré,TANGER,cmi,L010,2022-10-19
CMD002071,C01167,P002,26/08/2023,9,9716.73,OK,marrakech,cmi,L030,2023-09-02
CMD001874,C00384,P003,Aug 19 2022,6,5908.08,livré,Tnja,cmi,L011,2022-08-23
CMD000607,C00207,P003,Jan 08 2023,6,5576.69,livre,TANGER,cash,L001,2023-01-09
CMD000711,C00377,P017,16/11/2023,8,347.25,livré,Agadir,virement,L030,2023-11-22
CMD004593,C01023,P005,11/01/2023,1,9186.15,en_cours,Tnja,virement,L013,
CMD003161,C00898,P028,05/01/2022,9,203.0,annule,TNG,cmi,L002,
CMD002705,C00504,P022,12/08/2023,3,821.79,LIVRE,Agadir,virement,L029,2023-08-14
CMD004051,C00800,P019,2022-10-31,7,1539.47,annulé,casablanca,virement,L025,
CMD003015,C00634,P005,2023-08-22,3,10257.25,annule,meknes,wafacash,L026,
CMD000150,C00184,P010,24/06/2024,9,14040.47,annulé,casablanca,virement,L011,
CMD002785,C00616,P019,Nov 21 2023,4,1480.46,livré,Mrakch,cash,L013,2023-11-25
CMD000648,C01108,P006,2022-11-24,2,18110.14,en_cours,TNG,virement,L019,
CMD002390,C00411,P005,Aug 05 2023,2,10170.62,DONE,Tanger,virement,L020,2023-08-08
CMD003438,C00179,P023,2024-04-21,1,2362.71,livré,Mrakch,cmi,L017,2024-04-25
CMD002400,C00845,P019,10/03/2024,1,1436.77,livre,Fès,carte_bancaire,L028,2024-03-11
CMD000567,C01044,P031,2022-06-04,8,879.11,retourné,Meknès,virement,L030,2022-06-18
CMD000172,C00246,P027,07/01/2022,4,349.85,LIVRE,Tanger,carte_bancaire,L020,2022-01-08
CMD002587,C00502,P006,2024-09-08,2,17905.59,DONE,Agadir,cmi,L028,2024-09-13
CMD004327,C00609,P032,24/10/2023,3,877.32,livré,marrakech,wafacash,,2023-10-28
CMD000523,C00417,P003,14/11/2023,9,4979.68,livré,Mrakch,cash,L028,2023-11-21
CMD002354,C00494,P030,2022-05-08,6,89.42,KO,Tnja,virement,L015,
CMD002079,C00789,P019,2024-01-01,6,1315.45,livré,tanger,cmi,,2024-01-07
CMD001202,C00113,P029,04/05/2023,2,298.78,livré,casablanca,carte_bancaire,L029,2023-05-10
CMD003079,C00602,P023,17/02/2023,9,2735.47,livré,Casa,virement,L011,2023-02-23
CMD000001,C00910,P021,09/08/2022,8,512.26,annulé,Casablanca,cash,L011,
CMD001390,C01183,P028,05/03/2023,6,184.94,annulé,Agadir,wafacash,L029,
CMD000919,C00584,P022,11/02/2024,5,863.93,retourné,Agadir,carte_bancaire,L025,2024-02-19
CMD000573,C00736,P023,18/08/2022,3,2483.36,livré,rabat,wafacash,L027,2022-08-19
CMD001205,C00897,P026,2023-10-24,10,202.47,LIVRE,Casa,cmi,L002,2023-10-25
CMD004199,C01182,P032,Nov 30 2024,8,850.29,en_cours,FES,cmi,L030,
CMD002491,C00903,P020,04/03/2024,-5,270.04,livré,TANGER,cmi,L015,2024-03-11
CMD000884,C01023,P020,2022-08-16,7,297.33,livre,casablanca,cash,L004,2022-08-19
CMD000655,C00427,P013,18/05/2023,3,2095.71,livré,FES,cmi,L026,2023-05-23
CMD004127,C00523,P021,17/04/2023,3,482.77,livré,Meknès,carte_bancaire,L026,2023-04-20
CMD002004,C00359,P025,2023-10-25,8,971.69,livre,FES,cmi,L009,2023-10-31
CMD002266,C00972,P004,16/09/2023,2,4264.07,annule,RABAT,wafacash,L017,
CMD000304,C00782,P003,2023-12-21,8,5612.78,livré,Casa,wafacash,L025,2023-12-26
CMD003578,C00519,P024,2022-04-17,8,1272.92,livré,Agadir,carte_bancaire,L029,2022-04-18
CMD000167,C01078,P017,2023-10-08,2,361.28,livré,MEKNES,carte_bancaire,L023,2023-10-13
CMD004328,C00324,P020,2022-08-29,2,289.26,livré,Marrakesh,wafacash,L019,2022-09-02
CMD000906,C00042,P018,2023-02-03,7,622.24,KO,Rabat,virement,L015,
CMD000946,C00404,P003,Jan 25 2022,7,5110.99,livre,MARRAKECH,carte_bancaire,L027,2022-01-29
CMD001061,C00900,P027,20/12/2023,2,360.85,DONE,agadir,carte_bancaire,L014,2023-12-23
CMD003279,C00857,P031,06/06/2024,5,1006.39,livré,Rabat,wafacash,L023,2024-06-08
CMD003836,C00817,P008,Aug 05 2024,4,12850.29,OK,TNG,carte_bancaire,L030,2024-08-09
CMD001867,C00792,P006,Apr 09 2022,9,19509.79,annule,Rabat,wafacash,L016,
CMD000209,C00750,P001,18/11/2023,8,13280.91,DONE,FES,cash,L017,2023-11-24
CMD002190,C01118,P019,2024-02-17,3,1410.87,livré,Rabat,virement,L030,2024-02-21
CMD000343,C00779,P001,2023-09-12,9,13522.38,KO,RABAT,cash,L026,
CMD002248,C00094,P031,27/05/2024,6,942.99,livré,fes,wafacash,L001,2024-05-30
CMD003374,C00528,P016,2024-07-03,8,1346.73,annule,rabat,wafacash,L020,
CMD000579,C01007,P010,30/01/2022,6,0,livré,meknes,cash,,2022-01-31
CMD004113,C00468,P023,26/01/2023,7,2326.12,en_cours,Meknès,carte_bancaire,L005,
CMD002048,C00403,P026,2024-08-20,8,209.63,en_cours,fes,carte_bancaire,L008,
CMD004914,C00837,P012,25/07/2023,4,2213.52,LIVRE,Fès,carte_bancaire,L008,2023-07-31
CMD000862,C00555,P026,Jun 08 2024,4,226.78,OK,AGADIR,cmi,L021,2024-06-15
CMD002724,C00297,P032,26/02/2022,5,1053.49,livré,Agadir,carte_bancaire,L010,2022-02-27
CMD001528,C01153,P017,2022-03-26,4,406.6,annulé,Marrakesh,virement,L012,
CMD003260,C00331,P026,2023-03-25,5,205.11,retourné,marrakech,virement,L011,2023-04-08
CMD003808,C00876,P015,08/02/2024,6,1181.66,livré,tanger,cmi,L001,2024-02-11
CMD000815,C00035,P031,2024-03-27,4,1019.29,livré,Tnja,wafacash,,2024-04-03
CMD001744,C00976,P015,21/03/2022,1,1207.77,OK,Mrakch,cmi,L026,2022-03-28
CMD000364,C00760,P015,2023-10-08,5,1131.16,livré,tanger,carte_bancaire,L006,2023-10-12
CMD000916,C00120,P002,2023-01-12,6,9441.01,livré,Meknès,virement,L023,2023-01-18
CMD003995,C00503,P019,2023-05-24,4,1340.83,LIVRE,Agadir,wafacash,,2023-05-31
CMD001613,C00824,P025,06/02/2023,10,801.26,livré,RABAT,cmi,L001,2023-02-08
CMD002284,C00668,P027,2024-09-18,5,0,retourné,casablanca,carte_bancaire,L013,2024-10-01
CMD001101,C00630,P029,2023-05-14,10,273.09,OK,Agadir,wafacash,L009,2023-05-18
CMD002651,C00845,P012,2022-05-17,2,2278.8,OK,agadir,cash,L010,2022-05-20
CMD001763,C01002,P007,2023-05-23,10,15689.18,LIVRE,Tanger,cash,L022,2023-05-26
CMD001983,C00671,P015,19/04/2024,10,1117.66,annulé,Tanger,carte_bancaire,L001,
CMD002368,C01009,P017,27/03/2022,6,381.83,KO,Meknès,cash,L025,
CMD001630,C00580,P024,2022-08-20,4,1167.96,en_cours,Meknès,carte_bancaire,,
CMD004697,C00020,P017,17/11/2022,5,370.69,livré,CASABLANCA,cmi,L010,2022-11-20
CMD004290,C00531,P021,Dec 21 2022,9,436.35,OK,TNG,virement,L016,2022-12-25
CMD001734,C00446,P005,2022-06-29,4,10968.96,livré,fes,wafacash,L008,2022-06-30
CMD000602,C00622,P031,2023-09-10,3,1064.96,retourné,CASABLANCA,virement,,2023-09-24
CMD001998,C00436,P031,23/03/2023,5,1023.91,livré,tanger,wafacash,L007,2023-03-27
CMD001861,C00112,P030,2023-03-12,5,84.61,en_cours,Fès,carte_bancaire,,
CMD004374,C00115,P008,25/11/2022,9,11506.94,livré,CAS,wafacash,L025,2022-11-28
CMD001986,C01187,P001,2023-12-13,6,11981.84,retourne,CASABLANCA,wafacash,L016,2023-12-16
CMD000730,C01078,P028,14/11/2023,3,201.57,OK,Fez,virement,L001,2023-11-17
CMD004333,C00105,P009,Sep 19 2024,9,11262.96,annule,MEKNES,wafacash,L014,
CMD003420,C01096,P025,May 25 2022,7,902.81,livré,Rabat,wafacash,L028,2022-05-27
CMD002125,C00319,P022,2022-05-11,4,821.69,retourné,Casa,virement,L014,2022-05-21
CMD000972,C00027,P006,2022-04-30,1,19630.64,KO,FES,cash,,
CMD000789,C00051,P021,21/11/2024,8,494.93,retourné,Rabat,cash,L018,2024-11-27
CMD004427,C00468,P029,03/10/2023,9,297.22,KO,FES,virement,L003,
CMD002477,C01101,P031,17/01/2022,6,895.18,KO,fes,carte_bancaire,L023,
CMD000507,C01106,P013,Mar 26 2022,5,2265.01,livré,Fès,wafacash,L009,2022-04-02
CMD000994,C01010,P014,Jan 12 2024,5,722.87,LIVRE,Agadir,carte_bancaire,L021,2024-01-16
CMD001339,C00458,P002,18/09/2023,8,8856.1,retourne,CAS,virement,L022,2023-09-22
CMD002593,C00818,P028,2024-05-07,1,199.06,livré,CASABLANCA,carte_bancaire,L011,2024-05-09
CMD004634,C00839,P017,Oct 30 2022,5,379.32,livré,Fez,virement,L016,2022-11-04
CMD000286,C00766,P029,24/01/2022,1,273.55,livré,marrakech,cmi,L022,2022-01-25
CMD001075,C00902,P006,2022-06-15,4,18302.63,OK,MARRAKECH,carte_bancaire,L016,2022-06-22
CMD000245,C01128,P010,2023-04-30,6,13845.84,livré,MEKNES,wafacash,L018,2023-05-02
CMD001517,C00729,P025,2022-03-07,9,765.3,annule,TNG,cash,L010,
CMD004029,C00206,P025,Oct 11 2023,3,986.14,livré,meknes,virement,L022,2023-10-15
CMD002698,C00362,P024,Nov 23 2024,3,1114.85,annulé,TANGER,carte_bancaire,L006,
CMD004597,C00651,P017,2023-05-27,3,410.24,DONE,Casablanca,wafacash,L008,2023-05-29
CMD001804,C00706,P005,08/11/2024,6,9948.77,DONE,AGADIR,wafacash,L002,2024-11-15
CMD003567,C00621,P018,2022-01-04,3,629.13,OK,Tanger,cmi,L030,2022-01-10
CMD001767,C00756,P004,2024-12-29,10,5314.06,livre,TNG,cash,L005,2024-12-31
CMD001834,C00562,P023,2024-02-23,5,2575.92,DONE,AGADIR,cash,L004,2024-02-27
CMD004841,C00735,P010,Mar 01 2022,6,12097.42,livre,meknes,cmi,L002,2022-03-03
CMD003425,C00920,P004,03/07/2024,9,4709.16,retourne,Rabat,carte_bancaire,L025,2024-07-11
CMD004195,C00414,P008,2022-02-22,3,11949.87,annule,Tnja,cash,L011,
CMD003752,C00367,P014,Apr 07 2022,2,761.76,livré,Meknès,virement,L011,2022-04-09
CMD004958,C00278,P026,Nov 19 2022,6,228.25,livré,CAS,cash,L011,2022-11-21
CMD002375,C00407,P001,2023-07-30,4,11770.65,annule,Mrakch,cash,L019,
CMD004147,C00037,P029,Aug 04 2024,7,285.82,DONE,MARRAKECH,cash,L011,2024-08-11
CMD004049,C00334,P027,2023-01-06,9,312.41,livré,casablanca,carte_bancaire,L003,2023-01-13
CMD000133,C00517,P016,2024-12-21,8,1105.24,livré,rabat,wafacash,L011,2024-12-22
CMD004442,C00560,P020,2023-06-16,2,323.11,retourné,agadir,virement,L029,2023-06-22
CMD004971,C00039,P027,Jun 06 2024,6,329.82,LIVRE,Tanger,cmi,L028,2024-06-13
CMD003701,C00799,P032,Oct 15 2024,6,1066.86,livré,fes,cash,L021,2024-10-20
CMD002880,C00333,P021,Aug 03 2022,5,468.46,LIVRE,Tanger,cmi,L005,2022-08-10
CMD001710,C01189,P008,2023-08-06,7,10642.88,livré,Meknès,cash,L001,2023-08-07
CMD000445,C01178,P018,2024-04-19,9,740.38,OK,fes,cash,L002,2024-04-24
CMD004653,C00862,P001,2023-02-08,3,11866.55,livré,Fès,cash,L001,2023-02-15
CMD001884,C00907,P015,02/02/2022,1,1201.21,annulé,agadir,virement,L028,
CMD000585,C00913,P006,Jul 16 2022,2,20309.75,annule,Fez,virement,L011,
CMD002903,C00579,P004,18/11/2024,4,4521.77,retourne,Fez,carte_bancaire,L021,2024-11-30
CMD002869,C00758,P032,18/07/2024,10,898.41,livré,rabat,virement,L017,2024-07-22
CMD004770,C00324,P016,21/12/2024,9,1153.18,livré,MEKNES,cmi,L003,2024-12-23
CMD000702,C00900,P013,2022-01-05,10,2505.1,livre,Casa,wafacash,L024,2022-01-12
CMD004046,C00946,P006,2024-09-21,7,21089.98,annule,MEKNES,virement,L014,
CMD001087,C00877,P012,Apr 26 2024,7,2369.31,annule,rabat,carte_bancaire,L029,
CMD003933,C00251,P016,07/06/2023,6,1184.66,livré,agadir,carte_bancaire,L017,2023-06-12
CMD004317,C00530,P032,24/05/2022,5,1012.9,DONE,Mrakch,virement,L002,2022-05-31
CMD003248,C01094,P028,2024-11-08,2,187.71,annulé,AGADIR,wafacash,L019,
CMD002512,C00728,P001,2022-04-15,10,14234.11,OK,FES,virement,L007,2022-04-18
CMD004062,C00291,P011,Aug 15 2022,5,2698.8,livré,agadir,virement,L010,2022-08-21
CMD002466,C00627,P011,May 15 2024,4,3106.62,OK,RABAT,virement,L009,2024-05-18
CMD001377,C00538,P009,Jan 10 2024,6,11009.25,retourne,Rabat,carte_bancaire,L020,2024-01-14
CMD001779,C00238,P012,Jul 07 2024,2,2670.23,en_cours,Agadir,cash,L004,
CMD001153,C00098,P008,10/09/2022,5,13308.78,retourné,Casablanca,wafacash,L008,2022-09-23
CMD000401,C00118,P024,Dec 24 2024,4,1079.79,retourne,TNG,cash,L023,2025-01-01
